\;File name;Slice name;# Boxes;RegMin;RegMax;Scanning type;Color model;Db;R2;StdErr
"";512_10;null;10;1;10;Raster box;Binary;1.6324361987442908;0.9896293879922938;0.05908226339996388
"";512_10;null;10;1;10;Raster box;Binary;1.647624863679991;0.9903623608558312;0.05746476182575431
"";512_10;null;10;1;10;Raster box;Binary;1.6432341700314324;0.990394529395121;0.057214969529484266
"";512_10;null;10;1;10;Raster box;Binary;1.648324120748284;0.9904596849766586;0.05719533086428237
"";512_10;null;10;1;10;Raster box;Binary;1.6645740086134533;0.990774669551184;0.05678866167974167
"";512_10;null;10;1;10;Raster box;Binary;1.6486962438006543;0.9900081296766636;0.058559811360534765
"";512_10;null;10;1;10;Raster box;Binary;1.6449869878612704;0.9896098420016098;0.05959317802589722
"";512_10;null;10;1;10;Raster box;Binary;1.6421874443730686;0.9894977299007165;0.05981525030277616
"";512_10;null;10;1;10;Raster box;Binary;1.6496601280160208;0.9899731126920824;0.058697668532715984
"";512_10;null;10;1;10;Raster box;Binary;1.6613919091834384;0.9908897500417556;0.05632219554875097
"";512_10;null;10;1;10;Raster box;Binary;1.646307354977202;0.9895961102626848;0.059680823289721706
"";512_10;null;10;1;10;Raster box;Binary;1.6409753393706974;0.9895422070062235;0.05964306042668811
"";512_10;null;10;1;10;Raster box;Binary;1.6511994571635906;0.990065260244776;0.05847912693018185
"";512_10;null;10;1;10;Raster box;Binary;1.6475595470389042;0.9898457842904024;0.05899776371421883
"";512_10;null;10;1;10;Raster box;Binary;1.6547680442431905;0.9898842789801525;0.05914231775141475
"";512_10;null;10;1;10;Raster box;Binary;1.6576354541720615;0.9897906740036505;0.05952109202991429
"";512_10;null;10;1;10;Raster box;Binary;1.6540694907389393;0.9899426867185314;0.058944694490218684
"";512_10;null;10;1;10;Raster box;Binary;1.650986181665726;0.9892757443059257;0.06077477287195358
"";512_10;null;10;1;10;Raster box;Binary;1.6662810501812575;0.9904094048879055;0.05797205056007454
"";512_10;null;10;1;10;Raster box;Binary;1.6610506222463446;0.9900534696093648;0.058863266216418374
"";512_10;null;10;1;10;Raster box;Binary;1.6545620094230635;0.9896969560941535;0.05968562043334285
"";512_10;null;10;1;10;Raster box;Binary;1.6574993881462017;0.9897577349875162;0.059613131408082075
"";512_10;null;10;1;10;Raster box;Binary;1.6500002413566404;0.9893234144612965;0.06060187514629143
"";512_10;null;10;1;10;Raster box;Binary;1.6584685151991876;0.9897515864273565;0.059666073104098785
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;1.4936732827377193;0.9661896109238431;0.09878807480330122
"";512_10;null;10;1;10;Raster box;Binary;1.4868311152313827;0.9659168768010306;0.0987453066100617
"";512_10;null;10;1;10;Raster box;Binary;1.4911670849584233;0.9662330705714857;0.09855669956029867
"";512_10;null;10;1;10;Raster box;Binary;1.4957550001861963;0.9660287784105221;0.09916901958968549
"";512_10;null;10;1;10;Raster box;Binary;1.4865772588675437;0.9657570016486452;0.09896792188242462
"";512_10;null;10;1;10;Raster box;Binary;1.4953913912339276;0.9665045774129863;0.09842391948095561
"";512_10;null;10;1;10;Raster box;Binary;1.4906477640932942;0.9660355600677837;0.09882019616653875
"";512_10;null;10;1;10;Raster box;Binary;1.4917941066946165;0.9658013361269228;0.09924863947382187
"";512_10;null;10;1;10;Raster box;Binary;1.4823226561490948;0.9653241514039083;0.09932869189263419
"";512_10;null;10;1;10;Raster box;Binary;1.4908060206580322;0.9661758480539409;0.09861920887207568
"";512_10;null;10;1;10;Raster box;Binary;1.584412826241329;0.9813240608688605;0.07727844190447146
"";512_10;null;10;1;10;Raster box;Binary;1.5885342387431676;0.981867818721881;0.0763220627606277
"";512_10;null;10;1;10;Raster box;Binary;1.5818549641057218;0.9815660670174502;0.07664271877126164
"";512_10;null;10;1;10;Raster box;Binary;1.5898690424920774;0.9818952741463824;0.07632727383878582
"";512_10;null;10;1;10;Raster box;Binary;1.5772582342620465;0.9812823027340262;0.07701707772252199
"";512_10;null;10;1;10;Raster box;Binary;1.5825082075451622;0.9821255882175597;0.07548025242658364
"";512_10;null;10;1;10;Raster box;Binary;1.590199654291308;0.9818286284834203;0.07648612685266562
"";512_10;null;10;1;10;Raster box;Binary;1.5931100210427158;0.9821772096118785;0.07587412564163268
"";512_10;null;10;1;10;Raster box;Binary;1.587432402995898;0.9816288268373868;0.07677945783169574
"";512_10;null;10;1;10;Raster box;Binary;1.5931081875321855;0.9821739164886014;0.0758811748411422
"";512_10;null;10;1;10;Raster box;Binary;1.629318830678236;0.9876616213364695;0.06438519887910192
"";512_10;null;10;1;10;Raster box;Binary;1.637778904668982;0.9880344474636829;0.06372217855571745
"";512_10;null;10;1;10;Raster box;Binary;1.627500404389244;0.9874697302974998;0.0648178207162628
"";512_10;null;10;1;10;Raster box;Binary;1.6386073916208308;0.9879816683657426;0.06389657281088815
"";512_10;null;10;1;10;Raster box;Binary;1.6270325616535382;0.9874234824768536;0.06492018153276552
"";512_10;null;10;1;10;Raster box;Binary;1.6243644414422107;0.9872854570256269;0.06517296622079148
"";512_10;null;10;1;10;Raster box;Binary;1.6327175654501715;0.9877508515411094;0.06428287831102147
"";512_10;null;10;1;10;Raster box;Binary;1.6428013570388513;0.9883268483668342;0.0631224469873974
"";512_10;null;10;1;10;Raster box;Binary;1.6302968467974965;0.9874751646749749;0.06491493348663699
"";512_10;null;10;1;10;Raster box;Binary;1.6296426959306127;0.9873601349189408;0.06518997671302695
"";512_10;null;10;1;10;Raster box;Binary;1.6638093229091973;0.9908181120334065;0.05662752575288004
"";512_10;null;10;1;10;Raster box;Binary;1.6689718733039167;0.9910599911068783;0.05604321323201375
"";512_10;null;10;1;10;Raster box;Binary;1.6619859080491453;0.990419920375654;0.057790602142296664
"";512_10;null;10;1;10;Raster box;Binary;1.6570858019802928;0.9902865280048768;0.05802388631180135
"";512_10;null;10;1;10;Raster box;Binary;1.6653254338395027;0.9908417494844706;0.05660544803676528
"";512_10;null;10;1;10;Raster box;Binary;1.6675019657002175;0.9908273699650522;0.05672432051354482
"";512_10;null;10;1;10;Raster box;Binary;1.6636442027236202;0.990788530396953;0.0567138896585159
"";512_10;null;10;1;10;Raster box;Binary;1.6706415972813398;0.9908962815218341;0.05661527321404973
"";512_10;null;10;1;10;Raster box;Binary;1.6603346278971947;0.9905016582612481;0.057483992508681296
"";512_10;null;10;1;10;Raster box;Binary;1.6657167183910488;0.9909257675100022;0.056356049427344825
"";512_10;null;10;1;10;Raster box;Binary;1.6858307074933538;0.9923731559435713;0.05225211765949518
"";512_10;null;10;1;10;Raster box;Binary;1.692797082465648;0.9926742269411633;0.0514142216597747
"";512_10;null;10;1;10;Raster box;Binary;1.6681694975814236;0.9918394123425938;0.05349771325287071
"";512_10;null;10;1;10;Raster box;Binary;1.68449562425392;0.9922160059561091;0.05275006836873859
"";512_10;null;10;1;10;Raster box;Binary;1.6787005681518816;0.9924086613027281;0.05190893936205754
"";512_10;null;10;1;10;Raster box;Binary;1.6862486797783316;0.9924069105543106;0.05214840109284197
"";512_10;null;10;1;10;Raster box;Binary;1.681230922388303;0.9921326151269123;0.052931318297986495
"";512_10;null;10;1;10;Raster box;Binary;1.6831553179417234;0.9923332831659245;0.05230643637605006
"";512_10;null;10;1;10;Raster box;Binary;1.6800452402624306;0.9919829167862834;0.053398871894792435
"";512_10;null;10;1;10;Raster box;Binary;1.689172973545063;0.9925276308781187;0.05181875642132847
"";512_10;null;10;1;10;Raster box;Binary;1.697158954494537;0.9931378680034796;0.04987722575405049
"";512_10;null;10;1;10;Raster box;Binary;1.7018781532906462;0.993385164529041;0.04910030142226105
"";512_10;null;10;1;10;Raster box;Binary;1.6986307835636607;0.9932021633770277;0.049684454938326995
"";512_10;null;10;1;10;Raster box;Binary;1.709639151943562;0.9935669162947287;0.04863741687920475
"";512_10;null;10;1;10;Raster box;Binary;1.6928182208940974;0.9931321228920365;0.04977062270865674
"";512_10;null;10;1;10;Raster box;Binary;1.7112208645682276;0.9938533166798689;0.04757955183704984
"";512_10;null;10;1;10;Raster box;Binary;1.705900797886115;0.9933574999773965;0.0493198530075468
"";512_10;null;10;1;10;Raster box;Binary;1.7087547825742018;0.9935705565147669;0.04859841268898467
"";512_10;null;10;1;10;Raster box;Binary;1.6989550143308774;0.9933084568403016;0.0493012534805788
"";512_10;null;10;1;10;Raster box;Binary;1.7034828597737817;0.993314277123048;0.04941099748687234
"";512_10;null;10;1;10;Raster box;Binary;1.7231167381068546;0.9942488982609381;0.04633377375160299
"";512_10;null;10;1;10;Raster box;Binary;1.719841636693083;0.9941136323734989;0.046789579443014324
"";512_10;null;10;1;10;Raster box;Binary;1.7269147770336886;0.9945262128821676;0.045296197604368524
"";512_10;null;10;1;10;Raster box;Binary;1.7205777132275144;0.9941774292470892;0.046553757216791634
"";512_10;null;10;1;10;Raster box;Binary;1.7078903669500736;0.9935858242158457;0.048515747943085226
"";512_10;null;10;1;10;Raster box;Binary;1.7232007873401434;0.9942350803599083;0.04639198747619193
"";512_10;null;10;1;10;Raster box;Binary;1.7116948645898642;0.9938846784385155;0.04747041250213622
"";512_10;null;10;1;10;Raster box;Binary;1.7261477405963959;0.9944579139367007;0.04555923251063982
"";512_10;null;10;1;10;Raster box;Binary;1.7120326507732364;0.9938502119884354;0.04761421788047417
"";512_10;null;10;1;10;Raster box;Binary;1.7212954178684388;0.994028553174644;0.04716835973460919
"";512_10;null;10;1;10;Raster box;Binary;1.7231190552675515;0.9939442814381655;0.04755236415401458
"";512_10;null;10;1;10;Raster box;Binary;1.728488298382574;0.9941890156726861;0.04672096690756173
"";512_10;null;10;1;10;Raster box;Binary;1.7385842230867674;0.9945865579363687;0.045348841272083905
"";512_10;null;10;1;10;Raster box;Binary;1.7283264131533498;0.9942737763993501;0.0463726518795386
"";512_10;null;10;1;10;Raster box;Binary;1.7333640996083282;0.9944233140837011;0.04589308449410711
"";512_10;null;10;1;10;Raster box;Binary;1.7260821017049846;0.9941939891960977;0.04663584057695079
"";512_10;null;10;1;10;Raster box;Binary;1.7240930709481834;0.9941398982111109;0.046799858595856905
"";512_10;null;10;1;10;Raster box;Binary;1.724133440352585;0.994246272594262;0.046371755492703066
"";512_10;null;10;1;10;Raster box;Binary;1.7232781981425134;0.9941234868614264;0.04684358110171633
"";512_10;null;10;1;10;Raster box;Binary;1.720577881218374;0.9939113226543127;0.04761206339150489
"";512_10;null;10;1;10;Raster box;Binary;1.731992070550261;0.9940555250547524;0.04735352730597512
"";512_10;null;10;1;10;Raster box;Binary;1.7354892166384315;0.9940890051458589;0.047314535567593165
"";512_10;null;10;1;10;Raster box;Binary;1.7280399217168174;0.994082942211103;0.04713574466109488
"";512_10;null;10;1;10;Raster box;Binary;1.7394083583583857;0.9943718338499922;0.046266389211978814
"";512_10;null;10;1;10;Raster box;Binary;1.742413127883518;0.9944850807349463;0.04587505357385626
"";512_10;null;10;1;10;Raster box;Binary;1.749225749839828;0.9947459617973288;0.044946035355739634
"";512_10;null;10;1;10;Raster box;Binary;1.7346592096933269;0.994316639357008;0.0463670458501469
"";512_10;null;10;1;10;Raster box;Binary;1.7420455129766543;0.9943667758408015;0.04635746913521751
"";512_10;null;10;1;10;Raster box;Binary;1.7339648209691931;0.994045580568775;0.04744733791575332
"";512_10;null;10;1;10;Raster box;Binary;1.7391951556229541;0.9942955722073358;0.04657486603823248
"";512_10;null;10;1;10;Raster box;Binary;1.7415769245685575;0.9940947411441281;0.04745732444984173
"";512_10;null;10;1;10;Raster box;Binary;1.7379027146011343;0.9940229115915866;0.04764607286187489
"";512_10;null;10;1;10;Raster box;Binary;1.7522883419944437;0.9945623231336372;0.04580904887645427
"";512_10;null;10;1;10;Raster box;Binary;1.7455730202250066;0.9942343189992848;0.04699741352695281
"";512_10;null;10;1;10;Raster box;Binary;1.7468073899371992;0.9943852095250582;0.04640763923142798
"";512_10;null;10;1;10;Raster box;Binary;1.750566452309685;0.9944467422961001;0.04625053461075823
"";512_10;null;10;1;10;Raster box;Binary;1.7498006063822404;0.9945143925323764;0.04594628442946718
"";512_10;null;10;1;10;Raster box;Binary;1.7432233676899032;0.994226674377832;0.046965436873672474
"";512_10;null;10;1;10;Raster box;Binary;1.7479323049496445;0.9943305518428314;0.0466642852061548
"";512_10;null;10;1;10;Raster box;Binary;1.7510396706282008;0.9943315059184477;0.04674328608919369
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;1.5484885187952444;0.9699853563509873;0.09630459362150887
"";512_10;null;10;1;10;Raster box;Binary;1.5534897052078465;0.9700261040671452;0.0965479980215778
"";512_10;null;10;1;10;Raster box;Binary;1.5535680076606606;0.9700377873058267;0.09653346407063806
"";512_10;null;10;1;10;Raster box;Binary;1.5496077197758966;0.969875186964415;0.09655639297167148
"";512_10;null;10;1;10;Raster box;Binary;1.544933767911955;0.9692568656008489;0.0972790903968115
"";512_10;null;10;1;10;Raster box;Binary;1.5523092649965162;0.9698212032120043;0.09681404794162403
"";512_10;null;10;1;10;Raster box;Binary;1.557129273667728;0.9701086293571559;0.09663677028492872
"";512_10;null;10;1;10;Raster box;Binary;1.5430222841562193;0.9693149683444913;0.09706396608564027
"";512_10;null;10;1;10;Raster box;Binary;1.550974376157995;0.9698720809801505;0.09664668631031913
"";512_10;null;10;1;10;Raster box;Binary;1.5552826881153843;0.9699003918241058;0.09686819293124986
"";512_10;null;10;1;10;Raster box;Binary;1.656121171490953;0.9847902994474014;0.07276718365600406
"";512_10;null;10;1;10;Raster box;Binary;1.6470898855663134;0.9845803648246257;0.07287587307852683
"";512_10;null;10;1;10;Raster box;Binary;1.6530664932275516;0.9846412395517187;0.07299353595676056
"";512_10;null;10;1;10;Raster box;Binary;1.645812500800751;0.9844771223038017;0.0730665609816264
"";512_10;null;10;1;10;Raster box;Binary;1.6533798612085635;0.9849340456694945;0.07229735325046648
"";512_10;null;10;1;10;Raster box;Binary;1.6381187782598359;0.9841403366675588;0.07352226214464246
"";512_10;null;10;1;10;Raster box;Binary;1.6398794318356982;0.9841320586178863;0.07362079947684032
"";512_10;null;10;1;10;Raster box;Binary;1.6520117298331238;0.9844909120722825;0.07330868115485151
"";512_10;null;10;1;10;Raster box;Binary;1.6453777082626366;0.9844333986053521;0.07315168736902676
"";512_10;null;10;1;10;Raster box;Binary;1.6368004250836299;0.9840449635919011;0.07368721860506998
"";512_10;null;10;1;10;Raster box;Binary;1.6798008889336382;0.9896445091875551;0.06075171569371013
"";512_10;null;10;1;10;Raster box;Binary;1.702266925372136;0.9904746401251012;0.05902033681437947
"";512_10;null;10;1;10;Raster box;Binary;1.6941567392408494;0.9900773728638982;0.05996355363373499
"";512_10;null;10;1;10;Raster box;Binary;1.6915938240563813;0.9899739898616146;0.06018708015226064
"";512_10;null;10;1;10;Raster box;Binary;1.696684148722561;0.9902420972456426;0.05954750358530092
"";512_10;null;10;1;10;Raster box;Binary;1.6943935889990331;0.9902250154572797;0.059519654147796114
"";512_10;null;10;1;10;Raster box;Binary;1.6950166507266375;0.9901892602127628;0.059651414709798206
"";512_10;null;10;1;10;Raster box;Binary;1.6961577407467259;0.9904474086264313;0.05889333327566821
"";512_10;null;10;1;10;Raster box;Binary;1.7008252895048759;0.9904579676114649;0.059022435932503226
"";512_10;null;10;1;10;Raster box;Binary;1.6951603450935135;0.9902576471713989;0.0594461339000181
"";512_10;null;10;1;10;Raster box;Binary;1.7178686122293283;0.9927836205043029;0.05178182246425088
"";512_10;null;10;1;10;Raster box;Binary;1.7247407377520454;0.9930076391126328;0.05116988613365551
"";512_10;null;10;1;10;Raster box;Binary;1.7217936191051393;0.9930544636128921;0.050909925562992724
"";512_10;null;10;1;10;Raster box;Binary;1.7345483792862446;0.9932369853857155;0.05060403476298358
"";512_10;null;10;1;10;Raster box;Binary;1.7277119140954607;0.9932243591851707;0.05045193658827088
"";512_10;null;10;1;10;Raster box;Binary;1.7240837606546644;0.9929109765960349;0.051505240197181376
"";512_10;null;10;1;10;Raster box;Binary;1.7266627050193664;0.9930618021526192;0.05102672748098792
"";512_10;null;10;1;10;Raster box;Binary;1.7261571688689545;0.9930097394495485;0.051204162898551536
"";512_10;null;10;1;10;Raster box;Binary;1.7223281735435834;0.9927535553248347;0.05202507046849184
"";512_10;null;10;1;10;Raster box;Binary;1.734725376750552;0.9932777988748488;0.05045522242626591
"";512_10;null;10;1;10;Raster box;Binary;1.7433126187666128;0.9943793799069949;0.04633896624763921
"";512_10;null;10;1;10;Raster box;Binary;1.7481292477487518;0.9947782933775338;0.044778715273277425
"";512_10;null;10;1;10;Raster box;Binary;1.747075808109011;0.9947161145842622;0.045018795937711964
"";512_10;null;10;1;10;Raster box;Binary;1.74506380917697;0.9944333950268949;0.04616083644700261
"";512_10;null;10;1;10;Raster box;Binary;1.751336575245865;0.9946943491699468;0.045221933958695955
"";512_10;null;10;1;10;Raster box;Binary;1.7436335284818694;0.994497624421774;0.045854657975639944
"";512_10;null;10;1;10;Raster box;Binary;1.7449702801460172;0.9944778098706316;0.045972822731272095
"";512_10;null;10;1;10;Raster box;Binary;1.7522314388875655;0.9947314175309079;0.04508586938666146
"";512_10;null;10;1;10;Raster box;Binary;1.7498833956457072;0.9946751549958991;0.04526650529540236
"";512_10;null;10;1;10;Raster box;Binary;1.7537975327175213;0.9949011164975112;0.044389683334908954
"";512_10;null;10;1;10;Raster box;Binary;1.7650528243790156;0.9956562421879995;0.04121836920455602
"";512_10;null;10;1;10;Raster box;Binary;1.7683523447183331;0.9958077849542063;0.04056559278344925
"";512_10;null;10;1;10;Raster box;Binary;1.7601970803650233;0.9955047328233926;0.04181887957095617
"";512_10;null;10;1;10;Raster box;Binary;1.7644747472545645;0.995495696551098;0.04196281173623091
"";512_10;null;10;1;10;Raster box;Binary;1.7668455132200431;0.9957795455525147;0.04066788553470752
"";512_10;null;10;1;10;Raster box;Binary;1.7634696813761093;0.9955898647103547;0.04149623808871498
"";512_10;null;10;1;10;Raster box;Binary;1.771305328095596;0.9958287595437186;0.04053113039841721
"";512_10;null;10;1;10;Raster box;Binary;1.766865714818548;0.9955741359907091;0.04165055377313631
"";512_10;null;10;1;10;Raster box;Binary;1.7613090269367488;0.995501060952112;0.04186246124439234
"";512_10;null;10;1;10;Raster box;Binary;1.7706709219240286;0.9958171162000826;0.04057335945153978
"";512_10;null;10;1;10;Raster box;Binary;1.776007491515201;0.9961132461813944;0.039222833030952385
"";512_10;null;10;1;10;Raster box;Binary;1.781429621638264;0.9962615972593705;0.03858158135375771
"";512_10;null;10;1;10;Raster box;Binary;1.7820543669478783;0.9962845371748859;0.03847607132113953
"";512_10;null;10;1;10;Raster box;Binary;1.7761813333513594;0.996062285558837;0.03948400234335649
"";512_10;null;10;1;10;Raster box;Binary;1.7791863466265565;0.9962267036092998;0.038713087967335996
"";512_10;null;10;1;10;Raster box;Binary;1.780246011970705;0.9962143936448061;0.038799519561512674
"";512_10;null;10;1;10;Raster box;Binary;1.7751363728582594;0.9960642786587651;0.0394507457725437
"";512_10;null;10;1;10;Raster box;Binary;1.782567927256467;0.9961663729664378;0.039096698528140544
"";512_10;null;10;1;10;Raster box;Binary;1.775009058724256;0.9960701793439352;0.03941821706656717
"";512_10;null;10;1;10;Raster box;Binary;1.773348330840532;0.9960016532580762;0.03972457452571984
"";512_10;null;10;1;10;Raster box;Binary;1.7828405714699036;0.996242405233706;0.03871149774344905
"";512_10;null;10;1;10;Raster box;Binary;1.7823780988057383;0.996258075437502;0.0386203699959309
"";512_10;null;10;1;10;Raster box;Binary;1.7873762832655526;0.9963985407747052;0.03799213564418283
"";512_10;null;10;1;10;Raster box;Binary;1.786821117543107;0.996325563607751;0.038364612249554675
"";512_10;null;10;1;10;Raster box;Binary;1.7867163365866763;0.9963891213343601;0.03802792019943687
"";512_10;null;10;1;10;Raster box;Binary;1.7859802007293821;0.9964416864690152;0.03773356239433154
"";512_10;null;10;1;10;Raster box;Binary;1.7898452740269557;0.996552169543648;0.03722146197163835
"";512_10;null;10;1;10;Raster box;Binary;1.7849910829870252;0.9963512219283138;0.03819078217699215
"";512_10;null;10;1;10;Raster box;Binary;1.7930893344127001;0.9966094538890804;0.036976794532236824
"";512_10;null;10;1;10;Raster box;Binary;1.7888358190563058;0.9965299449889602;0.03732058924668281
"";512_10;null;10;1;10;Raster box;Binary;1.7968152753465827;0.9965371149931032;0.03744818153717977
"";512_10;null;10;1;10;Raster box;Binary;1.7992059054415128;0.996608286558764;0.037109337720906625
"";512_10;null;10;1;10;Raster box;Binary;1.7975464368448377;0.9965369824610193;0.03746413936828108
"";512_10;null;10;1;10;Raster box;Binary;1.7944878055228748;0.9964014795228531;0.03812767518802224
"";512_10;null;10;1;10;Raster box;Binary;1.798129807459448;0.9966579336042819;0.03681378906602619
"";512_10;null;10;1;10;Raster box;Binary;1.7962308520666375;0.996503776299458;0.03761640519433178
"";512_10;null;10;1;10;Raster box;Binary;1.8019214129924843;0.9966551011487259;0.03690709820516175
"";512_10;null;10;1;10;Raster box;Binary;1.8040634705646907;0.9966899262459671;0.036757470748004825
"";512_10;null;10;1;10;Raster box;Binary;1.7956876561601423;0.9965592539303393;0.037304442312211666
"";512_10;null;10;1;10;Raster box;Binary;1.7933513381747173;0.9963954847174527;0.03813536855053698
"";512_10;null;10;1;10;Raster box;Binary;1.806717710836673;0.9965645195399468;0.03750475555780064
"";512_10;null;10;1;10;Raster box;Binary;1.8061363783974085;0.9965793560526235;0.03741136367131483
"";512_10;null;10;1;10;Raster box;Binary;1.8066191347496257;0.996616743648212;0.03721559574425195
"";512_10;null;10;1;10;Raster box;Binary;1.8029246605045979;0.9964289529231392;0.03815989791618066
"";512_10;null;10;1;10;Raster box;Binary;1.8101932455187473;0.9966836929502038;0.03691719004748129
"";512_10;null;10;1;10;Raster box;Binary;1.8119091671926624;0.9967772376740426;0.036425583032686386
"";512_10;null;10;1;10;Raster box;Binary;1.8076114912324412;0.9966026882830537;0.03731356732988206
"";512_10;null;10;1;10;Raster box;Binary;1.8021120274401423;0.9964107582774427;0.03824009314466673
"";512_10;null;10;1;10;Raster box;Binary;1.798595334226457;0.9963076827153604;0.03871161019461938
"";512_10;null;10;1;10;Raster box;Binary;1.807757302387643;0.9965228448727256;0.0377540489574305
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;-0.0;NaN;0.0
"";512_10;null;10;1;10;Raster box;Binary;1.6026213501619733;0.9726349457758616;0.09504059630783236
"";512_10;null;10;1;10;Raster box;Binary;1.6004564626300126;0.9726080292327178;0.09496019231692285
"";512_10;null;10;1;10;Raster box;Binary;1.5976628453231125;0.9721378017689368;0.09562774512593342
"";512_10;null;10;1;10;Raster box;Binary;1.5984853177267815;0.9727013201306165;0.09467705234567005
"";512_10;null;10;1;10;Raster box;Binary;1.5988798012213776;0.9727512097287303;0.09461141676673022
"";512_10;null;10;1;10;Raster box;Binary;1.5945790312626236;0.9722897616685273;0.09517509731998854
"";512_10;null;10;1;10;Raster box;Binary;1.5970540607843158;0.9724490213601764;0.09504071986706103
"";512_10;null;10;1;10;Raster box;Binary;1.5935968477000884;0.9718742074457813;0.09584750777662687
"";512_10;null;10;1;10;Raster box;Binary;1.601038342058456;0.9726140327992288;0.09498401324550851
"";512_10;null;10;1;10;Raster box;Binary;1.5955360275572925;0.9725312276944825;0.09480461276685287
"";512_10;null;10;1;10;Raster box;Binary;1.6977330645108586;0.9864560166773175;0.07033293736915944
"";512_10;null;10;1;10;Raster box;Binary;1.6958066573043713;0.9864477018772858;0.07027498846888684
"";512_10;null;10;1;10;Raster box;Binary;1.6953253378373723;0.986365244784617;0.07047139223783487
"";512_10;null;10;1;10;Raster box;Binary;1.686637158288647;0.9859472213342416;0.07119195838400141
"";512_10;null;10;1;10;Raster box;Binary;1.6884706247094354;0.9859605241733318;0.0712351263689427
"";512_10;null;10;1;10;Raster box;Binary;1.6977113278426665;0.9864979492823758;0.07022158486905584
"";512_10;null;10;1;10;Raster box;Binary;1.69418740888771;0.9864295871090148;0.07025543741072397
"";512_10;null;10;1;10;Raster box;Binary;1.690590823980534;0.9862385079223411;0.0706049741446172
"";512_10;null;10;1;10;Raster box;Binary;1.691900997011207;0.98614384829525;0.0709056973645133
"";512_10;null;10;1;10;Raster box;Binary;1.695022209853408;0.9865768565483357;0.06990239465177822
"";512_10;null;10;1;10;Raster box;Binary;1.7429142776928148;0.9916999657237295;0.05637425659718145
"";512_10;null;10;1;10;Raster box;Binary;1.7487140680170805;0.9918828973793472;0.055929910925258244
"";512_10;null;10;1;10;Raster box;Binary;1.7453928584234484;0.9917794674135574;0.056181149682363304
"";512_10;null;10;1;10;Raster box;Binary;1.738727663648853;0.99155750175062;0.056723511436701436
"";512_10;null;10;1;10;Raster box;Binary;1.7415752817546162;0.99169897285746;0.056334344316790144
"";512_10;null;10;1;10;Raster box;Binary;1.749788170421755;0.9919951528099515;0.05557279379453368
"";512_10;null;10;1;10;Raster box;Binary;1.741623184844278;0.991567180740836;0.05678511741784849
"";512_10;null;10;1;10;Raster box;Binary;1.7406298420504251;0.9916933701265749;0.05632291923957525
"";512_10;null;10;1;10;Raster box;Binary;1.7394248751871935;0.9915512884287035;0.05676731241080923
"";512_10;null;10;1;10;Raster box;Binary;1.746201116073565;0.9918121216168326;0.05609449644257629
"";512_10;null;10;1;10;Raster box;Binary;1.7733730915245358;0.9943866487942761;0.047107340483314344
"";512_10;null;10;1;10;Raster box;Binary;1.7737448778123277;0.994406953821895;0.047031441182628565
"";512_10;null;10;1;10;Raster box;Binary;1.7736402037262315;0.9944362849875341;0.04690449753228456
"";512_10;null;10;1;10;Raster box;Binary;1.7740075547133003;0.9944767113872787;0.04674251020232948
"";512_10;null;10;1;10;Raster box;Binary;1.7733316987519716;0.9944221654241976;0.04695614129395887
